Time, Temperature, Mag X, Mag Y, Mag Z, Gyro X, Gyro Y, Gyro Z, Acc X, Acc Y, Acc Z, Lin Acc X, Lin Acc Y, Lin Acc Z, Gravity X, Gravity Y, Gravity Z, Euler X, Euler Y, Euler Z
29.787,30,-132.375,-48.375,3.875,18.813,-13.375,29.000,1.460,-1.460,7.330,-1.070,0.420,-1.940,2.540,-1.890,9.270,357.375,15.000,11.500
29.811,30,-132.375,-48.375,3.875,47.000,-31.250,0.688,2.450,-0.960,9.710,-0.170,0.810,0.440,2.630,-1.770,9.270,357.187,15.563,10.813
29.832,30,-134.250,-49.000,4.188,13.313,-13.313,-12.375,2.860,-2.430,9.640,0.160,-0.740,0.370,2.710,-1.700,9.260,357.312,16.000,10.375
29.856,30,-134.250,-49.000,4.188,-20.187,-1.375,3.875,1.840,-1.220,8.690,-0.850,0.530,-0.560,2.690,-1.750,9.260,357.250,15.938,10.750
29.9,30,-133.875,-46.750,5.063,7.125,1.563,14.188,2.660,-2.640,9.740,0.000,-0.910,0.470,2.660,-1.720,9.270,356.687,15.625,10.500
29.925,30,-133.562,-48.250,5.063,20.313,16.438,31.188,2.280,-1.540,8.540,-0.320,0.160,-0.750,2.600,-1.700,9.290,356.125,15.188,10.125
29.946,30,-133.562,-48.250,5.063,28.500,6.438,17.500,1.920,-0.630,9.150,-0.620,0.950,-0.170,2.550,-1.580,9.330,355.813,15.063,9.625
29.973,30,-134.875,-49.000,5.063,19.875,20.313,-15.438,2.370,-2.740,8.850,-0.140,-1.240,-0.500,2.510,-1.490,9.360,356.062,14.813,9.063
30.029,30,-133.750,-49.000,4.063,41.500,-8.750,-2.625,2.030,-1.710,9.410,-0.400,-0.580,-0.010,2.430,-1.120,9.430,355.875,14.375,6.813
30.054,30,-133.750,-49.000,4.063,33.375,0.188,5.875,1.980,-1.190,9.180,-0.450,-0.180,-0.250,2.430,-0.970,9.440,355.562,14.375,5.875
30.078,30,-134.062,-50.375,6.000,16.500,1.313,7.875,2.090,-2.440,7.960,0.290,-0.980,-1.710,2.430,-0.950,9.450,355.312,14.313,5.750
30.099,30,-134.062,-50.375,6.000,37.313,-18.188,15.688,2.400,-0.430,7.640,-0.060,0.460,-1.800,2.470,-0.900,9.440,354.937,14.563,5.438
30.144,30,-134.062,-48.875,5.875,60.750,-39.125,-8.938,2.840,-1.000,11.290,0.120,-0.450,1.880,2.750,-0.430,9.400,354.500,16.250,2.625
30.168,30,-134.062,-48.875,5.875,72.188,-0.063,-9.625,2.880,-0.110,10.320,0.050,0.400,-0.170,2.730,-0.200,9.410,354.500,16.188,1.250
30.189,30,-135.875,-50.062,6.563,41.875,-3.563,-11.187,2.310,-1.600,5.770,-0.400,-1.560,-3.640,2.720,-0.040,9.410,354.625,16.125,0.250
30.213,30,-135.875,-50.062,6.563,47.375,-82.625,8.750,2.700,0.940,7.310,-0.220,0.860,-2.040,2.920,0.080,9.350,354.312,17.313,-0.500
30.254,30,-133.562,-52.500,6.750,11.063,-16.125,-1.188,2.390,2.800,10.270,-1.000,2.480,1.080,3.420,0.330,9.180,354.437,20.438,-2.063
30.278,30,-136.063,-54.188,8.063,-9.500,-23.125,-46.563,2.750,2.570,9.030,-0.690,2.220,-0.130,3.500,0.360,9.150,355.625,20.875,-2.250
30.299,30,-136.063,-54.188,8.063,-1.375,-26.063,-80.000,3.270,-2.530,8.640,-0.280,-3.010,-0.480,3.560,0.470,9.120,357.125,21.250,-3.000
30.325,30,-134.375,-53.875,9.000,24.938,0.500,-47.750,4.380,-1.720,8.090,0.810,-2.340,-1.010,3.570,0.610,9.110,358.062,21.375,-3.813
30.366,30,-134.375,-53.875,9.000,-11.812,60.750,-6.750,3.460,-1.550,8.160,0.130,-2.240,-1.030,3.320,0.690,9.190,359.000,19.813,-4.250
30.387,30,-134.562,-52.250,8.750,27.062,107.875,43.125,3.970,-2.000,7.490,-0.170,0.410,-2.090,2.810,1.000,9.330,357.687,16.688,-6.125
30.411,30,-134.562,-52.250,8.750,111.937,48.750,52.875,0.000,6.130,8.840,-2.590,4.700,-0.500,2.580,1.430,9.340,356.187,15.250,-8.688
30.465,30,-131.750,-55.375,8.188,35.187,-4.500,-11.750,3.320,0.470,8.890,0.740,-1.310,-0.390,2.580,1.780,9.280,356.938,15.250,-10.875
30.486,30,-131.375,-56.500,10.188,50.250,6.188,23.875,2.750,1.690,8.800,0.170,-0.230,-0.450,2.560,2.000,9.240,356.125,15.125,-12.250
30.51,30,-131.375,-56.500,10.188,80.875,32.375,13.125,2.130,2.220,9.280,-0.300,-0.040,0.060,2.440,2.270,9.220,355.687,14.375,-13.813
30.534,30,-131.375,-56.688,11.187,126.688,87.875,-33.563,1.620,1.810,8.800,-0.550,-0.840,-0.370,2.170,2.650,9.180,355.813,11.750,-17.438
30.578,30,-130.750,-60.062,11.688,116.500,69.250,-24.375,0.870,4.200,9.140,-0.710,0.710,0.120,1.590,3.490,9.020,355.937,8.625,-22.000
30.6,30,-130.750,-60.062,11.688,84.688,58.500,-23.937,0.390,3.920,8.460,-0.880,0.020,-0.440,1.280,3.900,8.900,356.062,7.500,-23.625
30.626,30,-128.062,-61.500,13.250,71.813,29.688,-29.000,0.600,4.310,8.700,-0.530,0.180,-0.110,1.140,4.130,8.810,356.375,6.688,-25.063
30.647,30,-128.062,-61.500,13.250,56.625,22.313,-43.563,0.990,3.550,8.320,-0.020,-0.770,-0.410,0.950,4.410,8.700,357.312,5.563,-26.875
30.691,30,-127.000,-62.063,14.750,62.750,30.438,-9.813,0.560,4.710,8.460,-0.180,-0.060,-0.060,0.740,4.770,8.530,357.687,4.375,-29.250
30.716,30,-127.000,-62.063,14.750,48.375,24.063,3.688,-0.370,5.370,7.740,-1.050,0.440,-0.710,0.680,4.920,8.450,357.375,4.000,-30.187
30.737,30,-126.375,-63.500,16.000,54.688,12.250,-21.688,-0.600,5.380,7.790,-1.210,0.310,-0.570,0.580,5.150,8.320,357.813,3.375,-31.750
30.761,30,-126.375,-63.500,16.000,51.438,-5.563,-37.625,0.190,5.140,8.380,-0.330,-0.140,0.140,0.530,5.290,8.230,358.625,3.063,-32.687
30.805,30,-125.187,-66.563,16.188,19.438,2.313,-5.938,0.080,5.950,8.350,-0.370,0.480,0.230,0.450,5.460,8.120,359.562,2.625,-34.000
30.83,30,-124.375,-65.250,17.063,-2.250,-2.313,3.313,-0.170,4.040,4.380,-0.630,-1.430,-3.730,0.490,5.510,8.090,359.625,2.875,-34.250
30.851,30,-124.375,-65.250,17.063,62.250,-36.125,-25.750,-0.500,3.600,7.590,-0.970,-2.090,-0.370,0.470,5.690,7.970,0.750,2.750,-35.500
30.887,30,-126.063,-65.375,18.063,81.938,-47.438,-99.375,0.540,5.750,8.020,0.250,-0.270,0.290,0.290,6.020,7.720,5.125,1.563,-38.625
30.931,30,-123.500,-67.250,19.750,26.063,-16.500,-5.688,0.590,7.960,9.420,0.300,1.690,1.890,0.320,6.250,7.540,6.125,1.875,-39.625
30.953,30,-123.500,-67.250,19.750,8.750,25.500,13.188,-0.050,6.000,4.750,-0.380,-0.210,-2.810,0.320,6.220,7.570,5.625,1.875,-39.375
30.979,30,-123.000,-67.188,20.750,78.750,-15.938,-69.500,1.180,7.340,8.070,0.920,0.950,0.630,0.260,6.380,7.430,6.375,1.500,-40.625
31.0,30,-123.000,-67.188,20.750,42.000,-23.125,-60.625,0.110,2.970,5.170,0.170,-2.490,-1.190,0.120,6.550,7.290,8.313,0.688,-41.875
31.043,30,-122.500,-67.000,24.000,71.937,-16.250,-6.875,-0.170,5.220,6.410,-0.290,-1.580,-0.640,0.120,6.800,7.050,8.875,0.750,-43.938
31.069,30,-122.500,-67.000,24.000,52.250,-1.813,0.938,-0.080,7.210,6.940,-0.210,0.280,0.000,0.130,6.920,6.940,8.875,0.750,-44.875
31.09,30,-122.250,-67.562,25.000,17.000,-7.688,-5.500,-0.800,7.540,6.040,-1.360,0.810,-1.470,0.130,6.980,6.870,9.313,0.750,-45.438
31.114,30,-122.250,-67.562,25.000,-39.500,-68.375,-69.750,0.000,7.840,6.900,-0.130,0.920,-0.030,0.130,6.920,6.940,10.875,0.750,-44.875
31.157,30,-122.750,-68.000,27.750,-66.875,21.875,23.438,0.290,5.420,6.910,0.160,-1.190,-0.310,0.120,6.620,7.220,10.750,0.750,-41.813
31.182,30,-120.187,-67.375,25.688,-66.500,18.875,36.500,-0.650,5.900,6.570,-0.800,-0.540,-0.790,0.180,6.360,7.450,9.875,1.063,-40.438
31.203,30,-120.187,-67.375,25.688,-88.500,-9.813,42.375,0.500,6.620,8.040,0.220,0.500,0.390,0.270,6.120,7.650,9.250,1.563,-38.625
31.248,30,-120.687,-67.000,23.563,-81.313,-11.500,9.125,0.000,4.520,6.770,-0.320,-1.090,-1.250,0.320,5.610,8.030,8.688,2.125,-34.188
31.272,30,-120.687,-67.000,23.563,-65.563,-28.938,29.563,0.550,4.640,7.760,0.110,-0.760,-0.390,0.430,5.410,8.160,8.188,3.000,-32.875
31.293,30,-121.250,-65.375,20.875,-69.125,-28.750,49.563,0.140,4.880,8.530,-0.540,-0.220,0.190,0.680,5.110,8.330,7.500,4.000,-31.500
31.317,30,-121.250,-65.375,20.875,-87.438,-32.813,26.000,0.970,4.160,10.150,0.130,-0.700,1.680,0.830,4.860,8.470,7.125,4.875,-29.813
31.363,30,-122.687,-65.000,20.375,-118.313,-15.750,39.250,1.660,4.250,8.690,0.570,0.240,-0.180,1.080,4.010,8.880,5.938,6.313,-24.250
31.388,30,-122.687,-63.563,17.563,-130.750,-48.375,57.562,2.030,2.680,6.180,0.760,-0.900,-2.850,1.260,3.580,9.030,5.250,7.375,-21.625
31.412,30,-122.687,-63.563,17.563,-101.937,-102.250,85.000,0.250,3.130,11.440,-1.320,0.090,1.610,1.800,3.030,9.140,3.625,10.625,-18.375
31.436,30,-124.063,-61.750,13.875,-97.063,-59.875,66.375,1.360,2.680,10.270,-0.660,-0.020,1.070,2.020,2.710,9.200,2.813,11.875,-16.375
31.497,30,-127.750,-59.500,11.500,-57.125,7.000,19.063,1.390,2.200,8.630,-0.570,0.180,-0.760,1.970,2.010,9.390,1.500,11.563,-12.063
31.522,30,-127.750,-59.500,11.500,-47.750,-2.500,21.250,1.290,2.650,9.300,-0.680,0.810,-0.120,1.980,1.830,9.420,1.188,11.625,-11.000
31.543,30,-127.688,-58.750,10.188,-50.125,4.125,4.500,1.670,2.330,9.590,-0.050,-0.320,0.130,1.960,1.600,9.470,1.188,11.563,-9.563
31.567,30,-127.688,-58.750,10.188,-51.312,13.750,-1.750,1.500,-0.110,8.770,-0.410,-1.540,-0.730,1.910,1.430,9.510,1.375,11.250,-8.500
31.609,30,-126.563,-57.000,10.063,-46.750,-9.000,25.313,1.790,0.270,9.810,-0.150,-0.830,0.260,1.940,1.110,9.540,0.688,11.438,-6.125
31.634,30,-125.500,-56.500,8.688,-42.063,4.000,25.438,1.500,1.880,9.650,-0.440,0.920,0.090,1.950,0.950,9.560,0.375,11.375,-5.188
31.655,30,-125.500,-56.500,8.688,-55.125,8.063,4.625,1.920,1.340,9.340,0.000,0.640,-0.250,1.920,0.690,9.590,0.438,11.250,-4.125
31.68,30,-127.688,-54.500,7.875,-42.750,5.875,-3.063,1.860,0.600,9.640,-0.030,0.050,0.030,1.900,0.540,9.600,0.563,11.187,-3.250
31.721,30,-127.688,-54.500,7.875,-44.313,2.875,6.125,1.640,-0.150,8.670,-0.210,-0.430,-0.940,1.850,0.280,9.620,0.688,10.875,-1.625
31.743,30,-127.000,-53.250,6.375,-37.125,-3.375,12.875,1.590,-0.370,9.520,-0.270,-0.520,-0.090,1.860,0.070,9.620,0.438,10.938,-0.375
31.767,30,-127.000,-53.250,6.375,-45.000,-0.563,14.500,1.440,0.180,10.130,-0.410,0.270,0.500,1.860,-0.080,9.620,0.250,10.938,0.500
31.79,30,-127.062,-52.063,6.750,-42.875,12.250,2.500,1.560,0.100,9.940,-0.270,0.340,0.310,1.830,-0.230,9.630,0.250,10.750,1.313
31.839,30,-127.500,-50.062,5.875,-47.625,14.438,-6.313,1.710,-1.870,7.890,-0.010,-1.250,-1.730,1.720,-0.610,9.630,0.750,10.063,3.625
31.864,30,-127.500,-50.062,5.875,-37.563,-16.313,17.000,1.780,-1.460,8.900,0.020,-0.710,-0.710,1.790,-0.810,9.600,0.375,10.500,4.813
31.888,30,-127.062,-47.750,5.750,-39.750,-21.813,17.250,1.550,-0.860,9.890,-0.250,0.100,0.640,1.850,-0.970,9.580,0.125,10.875,5.750
31.911,30,-127.062,-47.750,5.750,-49.563,-4.500,7.438,1.580,-0.950,9.860,-0.280,0.180,0.310,1.870,-1.140,9.550,0.000,11.000,7.250
31.955,30,-127.062,-47.188,5.500,-21.750,8.375,1.688,1.570,-1.670,8.780,-0.230,-0.410,-0.830,1.830,-1.430,9.520,0.063,10.750,8.500
31.979,30,-127.062,-47.188,5.500,-43.750,0.500,4.250,1.490,-2.000,9.050,-0.290,-0.390,-0.450,1.840,-1.580,9.500,0.063,10.813,9.438
32.0,30,-127.500,-47.375,4.688,-48.000,-5.250,8.563,1.460,-1.770,9.270,-0.380,-0.010,-0.190,1.850,-1.750,9.460,0.000,10.875,10.438
32.026,30,-127.500,-47.375,4.688,-45.938,-5.813,4.000,1.640,-1.920,9.760,-0.210,-0.010,0.320,1.860,-1.900,9.430,359.938,11.000,11.812
32.067,30,-127.500,-44.250,2.563,-41.875,8.125,2.938,1.600,-2.520,8.370,-0.230,-0.280,-0.980,1.830,-2.240,9.360,0.000,10.750,13.438
32.091,30,-127.500,-43.500,2.688,-43.563,-4.688,7.438,1.670,-2.770,9.110,-0.170,-0.390,-0.210,1.840,-2.380,9.330,359.938,10.813,14.313
32.115,30,-127.500,-43.500,2.688,-41.875,-3.500,7.500,1.430,-2.330,8.740,-0.410,0.180,-0.550,1.850,-2.590,9.270,359.812,10.875,15.625
32.158,30,-127.500,-43.250,2.688,-43.438,-7.125,3.313,1.300,-3.280,9.220,-0.580,-0.400,0.040,1.890,-2.870,9.180,359.812,11.125,17.313
32.185,30,-128.562,-42.500,1.250,-40.625,-1.313,8.188,1.590,-3.330,9.220,-0.300,-0.330,0.080,1.890,-2.990,9.140,359.687,11.125,18.125
32.206,30,-128.562,-42.500,1.250,-42.875,4.375,7.313,1.730,-3.520,8.810,-0.140,-0.390,-0.280,1.860,-3.190,9.080,359.625,10.938,19.375
32.229,30,-128.562,-42.500,1.250,-38.750,0.625,12.188,1.600,-3.120,8.460,-0.250,0.130,-0.590,1.850,-3.320,9.030,359.437,10.875,20.187
32.27,30,-128.562,-40.500,0.500,-34.875,10.438,-3.500,1.580,-3.960,8.670,-0.260,-0.390,-0.270,1.850,-3.560,8.940,359.562,10.875,21.688
32.301,30,-127.750,-39.000,2.000,-38.438,9.375,3.250,1.690,-3.860,8.580,-0.100,-0.140,-0.300,1.800,-3.720,8.880,359.687,10.562,22.687
32.327,30,-127.750,-39.000,2.000,-43.625,11.875,2.750,1.590,-3.940,8.150,-0.170,-0.080,-0.690,1.760,-3.850,8.840,359.812,10.250,23.937
32.348,30,-127.750,-38.875,-0.063,-43.375,9.500,5.000,1.500,-4.520,7.670,-0.270,-0.080,-1.290,1.710,-4.040,8.760,359.750,10.063,24.750
32.393,30,-127.500,-37.687,1.000,-42.063,-2.375,5.188,1.450,-4.670,8.030,-0.260,-0.400,-0.620,1.720,-4.270,8.650,359.625,10.063,26.250
32.418,30,-127.500,-37.687,1.000,-47.938,-3.313,2.875,1.230,-4.720,8.400,-0.500,-0.230,0.020,1.720,-4.480,8.540,359.625,10.125,27.687
32.442,30,-129.000,-35.250,0.063,-48.000,-3.438,4.625,1.830,-4.530,9.020,0.090,0.080,0.540,1.730,-4.610,8.470,359.625,10.125,28.563
32.466,30,-129.000,-35.250,0.063,-40.125,1.938,5.250,1.890,-4.700,8.450,0.170,0.020,0.030,1.700,-4.790,8.380,359.625,10.000,29.688
32.51,30,-128.062,-35.187,0.250,-37.313,-2.250,-0.188,1.630,-5.100,7.910,-0.050,-0.110,-0.340,1.690,-4.990,8.260,359.750,9.938,31.125
32.536,30,-127.375,-33.563,0.188,-38.063,0.063,2.563,1.660,-5.460,7.380,-0.020,-0.360,-0.810,1.680,-5.100,8.200,359.750,9.875,31.875
32.557,30,-127.375,-33.563,0.188,-36.500,-4.375,2.750,1.620,-5.050,7.130,-0.060,0.150,-0.990,1.700,-5.260,8.090,359.750,9.938,33.000
32.581,30,-127.375,-33.563,0.188,-36.938,-9.938,2.125,1.830,-5.560,6.890,0.120,-0.250,-1.160,1.730,-5.350,8.030,359.687,10.125,33.688
32.621,30,-128.875,-33.188,0.063,-28.438,-12.437,3.438,1.100,-5.910,8.730,-0.660,-0.390,0.820,1.760,-5.510,7.910,359.562,10.375,34.813
32.645,30,-128.875,-31.500,-1.188,-38.188,15.250,2.875,1.500,-5.770,7.700,-0.200,-0.150,-0.140,1.710,-5.610,7.850,359.687,9.938,35.875
32.669,30,-128.875,-31.500,-1.188,-37.250,4.563,-0.500,1.980,-6.290,7.190,-0.130,-0.210,-0.300,1.690,-5.760,7.750,359.750,9.875,36.625
32.693,30,-128.875,-30.375,-0.875,-35.563,-0.125,4.375,1.450,-6.180,7.400,-0.230,-0.310,-0.270,1.680,-5.860,7.670,359.750,9.875,37.313
32.735,30,-128.875,-30.375,-0.875,-41.625,2.625,-1.625,1.520,-6.210,7.160,-0.140,-0.130,-0.340,1.670,-6.070,7.510,359.875,9.813,38.938
32.768,30,-127.688,-28.375,-0.563,-32.188,-2.000,0.938,1.320,-6.180,7.250,-0.340,0.020,-0.140,1.670,-6.250,7.360,0.000,9.813,40.313
32.792,30,-128.062,-27.563,-1.188,-33.563,-0.875,2.625,1.550,-6.650,6.930,-0.360,0.100,-0.050,1.660,-6.330,7.290,0.000,9.750,40.938
32.832,30,-128.062,-27.563,-1.188,-33.813,0.938,0.313,1.330,-6.330,7.210,0.000,-0.110,-0.270,1.650,-6.490,7.150,0.063,9.625,42.188
32.853,30,-127.250,-25.250,-0.063,-33.875,2.438,-1.313,1.220,-6.690,6.820,-0.410,-0.120,-0.260,1.640,-6.570,7.080,0.125,9.625,42.813
32.879,30,-127.250,-25.250,-0.063,-21.375,-1.625,3.563,1.020,-6.640,7.040,-0.610,0.000,0.010,1.630,-6.630,7.030,0.125,9.563,43.313
32.9,30,-129.062,-23.375,-1.500,-21.750,-11.438,0.313,1.520,-7.240,8.420,-0.260,-0.010,0.870,1.650,-6.710,6.950,0.063,9.688,44.000
32.943,30,-129.062,-24.375,-1.250,-31.188,26.188,6.063,1.490,-6.740,4.740,0.010,0.060,-1.670,1.510,-6.870,6.820,0.250,8.875,45.125
32.964,30,-129.062,-24.375,-1.250,-33.375,1.688,-1.688,1.730,-6.930,5.530,0.230,0.000,-1.210,1.500,-6.940,6.750,0.375,8.813,45.750
32.99,30,-128.750,-23.688,-2.188,-20.313,10.875,22.375,0.760,-5.940,7.450,-0.700,1.070,0.750,1.470,-7.010,6.690,0.188,8.625,46.312
33.011,30,-128.750,-23.688,-2.188,-28.875,20.875,13.000,1.110,-7.040,6.540,-0.260,-0.130,-0.280,1.350,-7.110,6.600,0.063,7.875,47.063
33.054,30,-128.375,-22.375,-1.500,-16.250,27.375,12.938,0.680,-7.480,6.000,-0.490,-0.280,-0.540,1.170,-7.200,6.550,0.063,6.813,47.688
33.08,30,-128.375,-22.375,-1.500,-9.875,36.813,20.750,0.800,-7.220,6.730,-0.230,0.010,0.200,1.040,-7.230,6.530,0.000,6.063,47.875
33.101,30,-127.188,-19.750,-1.563,0.250,4.500,14.500,1.040,-7.820,5.890,-0.230,-0.340,-0.370,0.960,-7.240,6.530,359.812,5.563,47.938
33.125,30,-127.188,-19.750,-1.563,-29.750,5.688,4.750,0.580,-7.070,6.650,-0.350,0.230,0.180,0.930,-7.310,6.460,359.875,5.438,48.500
33.167,30,-127.188,-20.375,-0.875,-48.250,38.063,57.125,0.240,-10.010,9.910,-0.500,-2.520,3.630,0.740,-7.490,6.280,358.812,3.063,50.125
33.202,30,-126.688,-21.000,-1.063,26.750,100.625,108.875,-0.800,-8.820,6.200,-0.840,1.540,4.450,-0.010,-7.520,6.280,357.687,-0.063,50.125
33.227,30,-126.688,-21.000,-1.063,-37.938,17.875,-15.125,1.070,-8.950,4.150,1.080,-1.350,-2.030,-0.010,-7.600,6.180,358.187,-0.063,50.813
33.25,30,-123.250,-19.000,-0.563,-39.250,5.750,-4.438,-0.170,-8.250,5.760,-0.150,-0.560,-0.320,-0.010,-7.680,6.090,358.437,-0.063,51.875
33.294,30,-122.187,-18.688,-0.250,-36.250,4.063,-2.875,0.200,-8.260,5.630,0.220,-0.430,-0.260,-0.010,-7.860,5.850,358.562,-0.063,53.313
33.315,30,-122.187,-18.688,-0.250,-33.312,0.188,-0.125,-0.220,-8.150,5.580,-0.210,-0.210,-0.170,-0.010,-7.930,5.760,358.562,-0.063,54.000
33.341,30,-122.562,-16.688,-0.750,-36.875,-4.625,3.188,-0.420,-8.640,4.890,-0.410,-0.640,-0.770,-0.010,-8.000,5.660,358.500,-0.063,54.625
33.382,30,-122.562,-16.688,-0.750,-36.563,-2.188,1.313,-0.200,-8.080,5.520,-0.190,0.040,0.040,-0.010,-8.130,5.480,358.250,-0.063,56.312
33.403,30,-123.500,-14.688,-1.688,-33.625,1.250,-1.000,-0.200,-8.420,5.320,-0.180,0.120,-0.060,-0.010,-8.220,5.340,358.312,-0.063,56.937
33.427,30,-123.500,-14.688,-1.688,-36.125,0.813,-0.625,-0.280,-8.500,4.880,-0.270,-0.210,-0.350,-0.010,-8.280,5.240,358.375,-0.063,57.625
33.45,30,-122.250,-14.063,1.375,-34.125,-2.125,0.563,-0.220,-8.690,4.930,-0.210,-0.350,-0.210,-0.010,-8.340,5.150,358.312,0.000,58.500
33.494,30,-122.875,-13.062,-0.563,-35.812,-4.750,2.188,-0.280,-8.980,4.580,-0.270,-0.520,-0.380,-0.010,-8.450,4.960,358.125,-0.063,59.813
33.515,30,-122.875,-13.062,-0.563,-28.438,-9.188,4.000,-0.020,-8.100,5.330,-0.010,0.420,0.490,0.000,-8.520,4.840,358.000,0.000,60.375
33.54,30,-122.875,-13.062,-0.563,-31.500,5.875,-2.688,-0.240,-8.570,4.560,-0.230,0.000,-0.180,0.000,-8.580,4.740,358.125,0.000,61.000
33.561,30,-123.187,-12.688,-0.688,-33.125,3.625,-1.688,-0.300,-8.830,4.240,-0.280,-0.190,-0.390,-0.010,-8.630,4.640,358.187,0.000,62.000
33.605,30,-122.062,-11.500,0.750,-28.500,-2.875,0.375,-0.310,-9.080,3.980,-0.300,-0.320,-0.420,0.000,-8.750,4.410,358.125,0.000,63.187
33.629,30,-122.062,-11.500,0.750,-28.688,-9.563,3.125,0.000,-8.560,4.920,0.000,0.230,0.590,0.000,-8.790,4.330,357.938,0.000,63.750
33.661,30,-122.687,-10.250,1.188,-27.625,5.063,-3.250,-0.120,-8.790,4.300,-0.120,0.060,0.100,0.000,-8.860,4.200,358.062,0.000,64.938
33.686,30,-122.687,-10.250,1.188,-30.000,7.250,-4.125,-0.200,-8.900,4.000,-0.210,0.000,-0.100,0.000,-8.920,4.060,358.250,0.000,65.500
33.726,30,-123.750,-9.063,1.875,-31.437,11.750,-5.875,-0.220,-9.310,2.910,-0.240,-0.310,-0.980,0.010,-8.990,3.890,358.687,0.063,66.563
33.751,30,-122.250,-7.875,2.563,-11.250,-8.500,-1.750,0.560,-9.900,2.070,0.530,-0.880,-1.770,0.030,-9.010,3.850,358.500,0.250,66.813
33.775,30,-122.250,-7.875,2.563,4.813,-48.250,-6.875,-1.000,-7.260,4.710,-0.610,2.420,1.250,0.180,-9.010,3.850,358.375,1.063,66.813
33.799,30,-123.062,-8.188,2.875,-12.625,-48.375,-79.437,1.130,-9.000,4.020,0.650,0.000,0.180,0.470,-9.010,3.830,359.375,2.750,66.875
33.841,30,-123.062,-8.188,2.875,122.312,-19.563,-122.875,0.450,-12.450,8.730,-0.720,-3.710,4.430,1.170,-8.730,4.290,2.000,6.875,63.750
33.862,30,-125.875,-8.375,3.188,173.812,40.438,-18.000,0.930,-14.150,3.180,-0.360,-5.690,-1.590,1.290,-8.460,4.780,2.750,6.938,58.812
33.886,30,-125.875,-8.375,3.188,131.375,40.000,81.625,-1.730,-7.450,1.780,-2.770,0.770,-3.440,1.040,-8.230,5.220,1.375,5.375,56.438
33.907,30,-127.375,-10.250,1.375,138.937,-28.125,54.125,1.030,-2.890,5.150,0.120,4.950,-0.640,0.910,-7.850,5.800,0.000,5.313,53.500
33.952,30,-126.375,-13.875,0.188,182.000,2.250,-163.625,4.180,-7.220,3.370,2.600,-0.230,-3.320,1.570,-6.980,6.700,3.875,10.375,43.875
33.976,30,-126.375,-13.875,0.188,244.687,-71.937,-138.250,3.130,-6.040,3.770,-0.870,-0.350,-0.300,2.300,-6.030,7.380,5.375,13.563,39.250
34.0,30,-128.500,-17.500,-1.250,153.312,-126.688,-152.625,2.620,-7.260,9.270,-0.270,-1.660,1.760,2.890,-5.600,7.510,7.125,17.125,36.688
34.042,30,-128.500,-17.500,-1.250,110.938,14.875,-125.312,3.610,-3.330,10.430,0.120,1.520,2.660,3.480,-4.850,7.770,10.562,20.812,32.000
34.063,30,-131.562,-25.875,-0.250,102.250,79.188,-142.562,4.090,-6.570,9.370,0.540,-2.180,1.360,3.540,-4.390,8.010,14.375,20.875,27.188
34.087,30,-131.562,-25.875,-0.250,120.875,77.125,-59.375,2.640,-6.220,7.670,-0.780,-2.240,-0.590,3.430,-3.980,8.270,15.000,20.000,24.438
34.12,30,-130.750,-29.563,-0.250,48.375,50.938,23.188,2.310,-2.540,7.970,-0.750,1.000,-0.630,3.060,-3.540,8.610,14.500,18.188,22.375
34.165,30,-127.562,-31.750,0.063,48.563,58.250,-3.125,1.150,-4.460,7.620,-1.620,-1.160,-1.170,2.690,-3.230,8.850,14.750,15.938,20.063
34.189,30,-127.562,-31.750,0.063,36.250,45.938,-1.000,2.150,-5.130,7.460,-0.240,0.040,0.250,2.570,-3.120,8.930,14.563,15.188,19.250
34.21,30,-126.688,-30.375,2.063,35.812,26.188,25.938,1.830,-2.720,8.910,-0.620,0.330,-0.070,2.460,-3.050,8.980,14.125,14.500,18.750
34.234,30,-126.688,-30.375,2.063,14.500,17.563,8.750,2.580,-1.870,8.710,0.200,1.130,-0.300,2.380,-3.010,9.020,14.000,14.063,18.438
34.275,30,-124.563,-31.688,3.563,-19.563,25.375,-4.500,2.070,-4.070,7.500,-0.220,-1.060,-1.530,2.300,-3.010,9.040,14.250,13.375,18.688
34.299,30,-125.750,-32.250,2.688,-38.375,13.500,12.063,2.120,-3.130,8.450,-0.120,-0.010,-0.560,2.210,-3.200,9.000,14.188,13.000,19.563
34.321,30,-125.750,-32.250,2.688,-37.813,12.500,20.125,2.770,-3.810,8.690,0.610,-0.470,-0.260,2.150,-3.330,8.960,14.000,12.625,20.375
34.347,30,-126.063,-31.063,3.563,-18.000,9.563,26.750,1.910,-4.660,8.620,-0.180,-1.240,-0.320,2.090,-3.420,8.940,13.563,12.313,20.875
34.388,30,-126.063,-31.063,3.563,-64.250,12.000,21.125,1.740,-4.290,7.730,-0.160,-0.520,-1.110,1.910,-3.760,8.840,12.375,11.125,23.563
34.409,30,-125.250,-30.500,3.688,-45.938,-0.438,21.563,1.100,-4.780,8.610,-0.750,-0.780,-0.130,1.860,-4.000,8.750,12.000,10.938,24.562
34.433,30,-125.250,-30.500,3.688,-41.563,10.313,31.688,1.510,-4.710,8.360,-0.280,-0.570,-0.330,1.800,-4.130,8.700,11.563,10.562,25.375
